        
GLIMMER    (ver.    3.02;    iterated)    predictions:
orf00287    271600    270200    -2    5.40
orf00288    271740    271856    +3    0.33
orf00289    271981    272631    +1    9.20
orf00290    273016    272750    -2    12.77
orf00292    275421    273253    -1    9.93
orf00294    276340    275510    -2    5.28
orf00295    276987    276337    -1    10.77
orf00298    278438    276984    -3    7.22
orf00299    279053    278541    -3    4.33
orf00300    279224    279096    -3    0.96
orf00301    279442    279248    -2    11.98
orf00302    279756    279430    -1    7.23
orf00303    280044    280157    +3    1.28
orf00304    280158    280292    +3    4.27
orf00306    280924    280382    -2    4.23
orf00307    282113    280935    -3    4.55
orf00308    282297    282677    +3    11.54
orf00310    283510    282737    -2    3.58
orf00311    283612    284751    +1    3.27
orf00312    285139    286965    +1    8.89
orf00313    286981    288654    +1    6.15
orf00314    288852    289988    +3    7.26
orf00315    290166    290513    +3    8.96
orf00316    291042    290608    -1    11.41
orf00317    291298    291978    +1    5.81
orf00318    294924    292882    -1    10.52
orf00319    295745    294954    -3    11.58
orf00320    295715    295861    +2    0.50
orf00321    296269    295889    -2    11.09
orf00323    297613    296306    -2    9.31
orf00324    298001    298624    +2    10.08
orf00325    298868    299089    +2    4.26
orf00326    299065    300000    +1    11.27
orf00327    300473    301624    +2    3.24
orf00328    301670    302650    +2    5.62
orf00330    302944    304149    +1    3.12
orf00331    305063    305200    +2    7.00
orf00332    305659    305871    +1    1.97
orf00333    305996    306223    +2    1.76
orf00334    306492    308420    +3    8.33
orf00335    308586    308975    +3    3.77
orf00336    309007    309273    +1    3.36
orf00337    309315    309668    +3    6.96
orf00338    310712    309750    -3    3.20
orf00339    312568    312735    +1    1.19
orf00340    313398    313523    +3    2.65
orf00342    313887    314069    +3    1.64
orf00344    315818    315940    +2    5.49
orf00345    316096    316848    +1    3.53
orf00346    317150    317332    +2    4.63
orf00347    318210    318392    +3    5.62
orf00348    318746    318630    -3    3.84
orf00349    318746    318928    +2    4.04
orf00351    319123    319800    +1    3.69
orf00353    319962    321170    +3    3.14
orf00354    321332    322036    +2    3.36
orf00355    323003    322686    -3    7.19
orf00356    323264    323022    -3    4.83
orf00357    323586    323894    +3    0.69
orf00358    324594    325088    +3    1.02
orf00360    325279    325740    +1    2.15
orf00361    326387    325890    -3    5.09
orf00362    326656    326384    -2    6.61
orf00363    327031    326882    -2    1.33
orf00364    327049    327174    +1    0.39
orf00365    327424    327870    +1    1.30
orf00366    328230    328018    -1    1.42
orf00367    328558    328280    -2    0.68
orf00368    329437    329580    +1    0.36
orf00369    329871    330257    +3    2.64
orf00371    332511    332978    +3    1.17
orf00372    334547    335341    +2    3.07
orf00373    335633    335815    +2    1.64
orf00374    336031    337035    +1    3.15
orf00375    337188    337547    +3    4.79
orf00376    337931    338053    +2    0.95
orf00377    338984    339370    +2    2.64
orf00378    339627    339830    +3    0.92
orf00379    340545    340970    +3    4.64
orf00380    341176    341799    +1    0.66
orf00381    342330    342491    +3    6.41
orf00382    342679    343092    +1    3.36
orf00383    343521    343243    -1    1.26
orf00385    343802    343518    -3    7.57
orf00386    344051    344512    +2    3.24
orf00387    344739    345173    +3    0.41
orf00388    345564    345746    +3    1.64
orf00389    346204    346419    +1    3.85
orf00390    346490    347194    +2    3.25
orf00391    347335    348015    +1    3.43
orf00393    348195    348356    +3    2.45
orf00395    348767    348892    +2    6.13
orf00396    349106    349501    +2    2.29
orf00398    350127    349915    -1    6.25
orf00399    350846    350974    +2    4.32
orf00401    351148    351309    +1    3.44
orf00403    351512    352195    +2    3.48
orf00404    353709    354644    +3    3.23
orf00405    354610    354750    +1    0.96
orf00406    354862    355884    +1    3.29
orf00408    357058    356492    -2    3.65
orf00410    358056    357184    -1    4.77
orf00411    358361    358053    -3    2.92
orf00412    358779    359786    +3    3.33
orf00413    360767    360937    +2    2.81
orf00418    361302    361421    +3    1.82
orf00419    361823    361993    +2    3.92
orf00421    362147    362010    -3    2.62
orf00422    362137    362673    +1    0.93
orf00423    362967    362851    -1    0.38
orf00424    363024    363149    +3    2.97
orf00425    363603    363770    +3    9.49
orf00426    365668    365351    -2    7.19
orf00427    365929    365687    -2    4.83
orf00429    366171    366680    +3    2.69
orf00430    366947    367390    +2    3.01
orf00431    367700    367918    +2    0.60
orf00432    369414    369713    +3    1.90
orf00433    369724    370041    +1    4.16
orf00435    370413    370529    +3    1.11
orf00437    370653    371468    +3    3.15
orf00438    371673    372503    +3    3.17
orf00440    373212    373373    +3    5.00
orf00441    373522    374364    +1    3.20
orf00442    375133    375546    +1    2.41
orf00443    376917    377087    +3    2.76
orf00444    377315    377935    +2    1.55
orf00446    378137    378598    +2    2.95
orf00447    378901    379083    +1    4.65
orf00450    379406    379609    +2    2.07
orf00451    380062    380229    +1    3.71
orf00452    380380    380742    +1    1.75
orf00453    381042    380926    -1    1.89
orf00454    381099    381224    +3    2.33
orf00456    382228    382623    +1    2.35
orf00457    382786    383145    +1    5.38
orf00458    383373    383651    +3    0.37
orf00459    383974    384468    +1    1.02
orf00460    385229    385411    +2    6.32
orf00461    385530    386315    +3    3.07
orf00462    386465    386779    +2    1.85
orf00463    387040    387450    +1    8.15
orf00464    387664    387945    +1    8.50
orf00465    387942    388301    +3    1.71
orf00466    389015    389410    +2    1.67
orf00467    390185    390610    +2    4.57
orf00468    391439    391753    +2    1.51
orf00469    391972    392361    +1    1.24
orf00471    392515    393372    +1    3.24
orf00472    393665    393549    -3    2.63
orf00473    393668    393847    +2    3.79
orf00476    394315    394190    -2    7.03
orf00477    394422    394556    +3    3.40
orf00478    394941    395057    +3    1.11
orf00480    395245    396249    +1    3.15
orf00481    396968    397897    +2    3.34
orf00482    398032    398508    +1    2.98
orf00483    398699    399160    +2    2.92
orf00484    399586    399296    -2    4.36
orf00485    399824    399576    -3    5.30
orf00486    400395    401048    +3    3.41
orf00488    401320    401745    +1    4.45
orf00489    401953    402348    +1    2.27
orf00492    404784    404320    -1    2.81
orf00493    406015    405167    -2    2.92
orf00495    407285    407455    +2    3.16
orf00498    407958    408392    +3    2.67
orf00499    408539    409396    +2    3.15
orf00500    409933    409820    -2    2.67
orf00502    410390    410593    +2    2.07
orf00503    410724    410849    +3    2.54
orf00505    412374    412760    +3    1.69
orf00506    414949    415281    +1    2.87
orf00507    415268    415582    +2    2.89
orf00508    415719    416153    +3    0.56
orf00509    416321    416476    +2    0.89
orf00510    417581    416601    -3    5.62
orf00511    417709    417921    +1    0.85
orf00512    418092    418784    +3    3.25
orf00513    418784    419185    +2    2.59
orf00514    419373    419786    +3    2.41
orf00515    420000    420251    +3    2.20
orf00516    421433    421585    +2    1.95
orf00517    422284    421787    -2    5.09
orf00518    422553    422281    -1    6.61
orf00519    422769    423452    +3    3.46
orf00520    423688    423891    +1    1.98
orf00521    424032    424403    +3    4.24
orf00522    424626    424895    +3    6.08
orf00524    425627    425884    +2    2.32
orf00525    425872    426174    +1    1.08
orf00526    426312    427325    +3    3.31
orf00527    428008    427880    -2    0.53
orf00528    428887    429054    +1    9.12
orf00529    429229    430101    +1    2.92
orf00530    430176    430850    +3    3.38
orf00531    431042    431311    +2    5.94
orf00532    431305    431826    +1    1.14
orf00533    432107    431958    -3    1.33
orf00535    432501    432896    +3    2.22
orf00536    433313    433035    -3    1.26
orf00538    433594    433310    -2    7.57
orf00540    434062    433937    -2    5.19
orf00541    434169    434303    +3    3.74
orf00543    434487    434900    +3    3.36
orf00544    435455    435763    +2    2.92
orf00546    435760    436632    +1    4.77
orf00547    436789    436670    -2    0.05
orf00548    437297    439828    +2    6.40
orf00549    440291    442411    +2    9.01
orf00550    442416    442883    +3    6.13
orf00551    443005    444186    +1    9.28
orf00552    444244    444927    +1    6.56
orf00553    445123    445007    -2    6.06
orf00555    446903    445161    -3    10.11
orf00556    447869    446916    -3    7.98
orf00557    449082    447880    -1    9.79
orf00558    449421    450401    +3    9.54
orf00559    450455    451594    +2    8.82
orf00561    451596    454637    +3    10.39
orf00562    454812    456794    +3    6.56
orf00563    458192    457023    -3    5.73
orf00564    459351    458389    -1    3.23
orf00565    460904    459498    -3    8.05
orf00567    461371    462360    +1    7.90
orf00568    463368    462424    -1    13.86
orf00570    463691    465553    +2    6.75
orf00571    468890    465651    -3    5.36
orf00572    468993    470486    +3    5.47
orf00573    470476    471168    +1    9.40
orf00574    471368    471604    +2    4.44
orf00575    472287    471820    -1    4.87
orf00576    472457    472588    +2    4.78
orf00577    472495    472250    -2    4.96
orf00578    473038    472658    -2    5.06
orf00579    473766    473888    +3    8.48
orf00581    473732    473172    -3    8.03
orf00583    474999    474496    -1    3.37
orf00584    475386    475931    +3    5.53
orf00585    475928    476497    +2    9.02
orf00586    478056    476605    -1    6.78
orf00587    478273    479178    +1    7.98
orf00588    479340    479852    +3    7.69
orf00589    481715    480084    -3    6.53
orf00590    481984    483720    +1    8.46
orf00593    484280    485236    +2    6.73
orf00594    485540    485728    +2    6.17
orf00595    485769    485906    +3    1.67
orf00596    486444    485878    -1    7.35
orf00597    486637    487719    +1    6.36
orf00598    487958    487773    -3    13.95
orf00601    490528    488171    -2    6.51
orf00602    490733    490560    -3    1.79
orf00603    492116    490884    -3    9.86
orf00604    492290    492174    -3    0.68
orf00605    492539    493081    +2    9.66
orf00606    493375    494760    +1    4.25
orf00607    494898    495026    +3    1.35
orf00608    495055    496623    +1    3.76
orf00610    496743    497681    +3    4.66
orf00612    498916    497678    -2    4.10
orf00613    499272    499646    +3    8.33
orf00614    499656    499934    +3    8.21
orf00615    500227    501765    +1    7.99
orf00616    501777    503153    +3    8.93
orf00617    503272    504753    +1    3.90
orf00618    504728    505384    +2    8.65
orf00619    505387    506271    +1    3.29
orf00620    506428    507498    +1    4.25
orf00621    507539    507700    +2    14.55
orf00623    508596    508285    -1    7.37
orf00624    508900    508604    -2    6.32
orf00625    510163    509159    -2    3.31
orf00626    510889    510314    -2    3.61
orf00627    511108    513789    +1    5.67
orf00628    514726    513839    -2    7.75
orf00629    514959    517040    +3    3.10
orf00630    519061    517364    -2    6.83
orf00631    519261    519142    -1    9.96
orf00632    519280    519414    +1    5.86
orf00633    519861    519376    -1    6.50
orf00634    519996    520787    +3    6.45
orf00636    521381    520899    -3    8.52
orf00637    521573    521421    -3    3.75
orf00638    521533    522282    +1    3.75
orf00639    523036    522368    -2    8.74
orf00640    523659    523048    -1    5.68
orf00641    523761    524357    +3    9.02
orf00642    524480    524746    +2    2.64
orf00643    526422    524830    -1    8.34
orf00644    527474    526419    -3    8.80
orf00645    528556    527474    -2    8.25
orf00646    530382    528565    -1    7.98
orf00648    531118    530597    -2    10.52
orf00650    532143    531211    -1    6.68
orf00652    532383    532634    +3    7.73
orf00653    533669    532716    -3    6.12
orf00654    533927    535099    +2    8.83
orf00655    535110    535361    +3    9.87
orf00656    536366    535461    -3    6.31
orf00657    537136    536432    -2    10.59
orf00659    538861    537161    -2    8.34
orf00660    540044    538872    -3    9.37
orf00661    541249    540239    -2    8.10
orf00662    541490    542593    +2    11.24
orf00663    542611    544008    +1    8.85
orf00665    544018    544830    +1    11.45
orf00666    544995    545402    +3    9.26
orf00667    546136    545462    -2    10.46
orf00668    546337    546513    +1    6.83
orf00669    546518    547168    +2    10.73
orf00670    547321    547181    -2    1.32
orf00671    547314    547442    +3    2.41
orf00672    547439    547849    +2    11.63
orf00674    547882    547995    +1    1.66
orf00675    548080    549828    +1    11.96
orf00676    550004    551140    +2    8.29
orf00677    551886    551233    -1    9.17
orf00678    552038    553273    +2    10.78
orf00679    553279    554040    +1    9.78
orf00680    554224    554592    +1    8.24
orf00681    554614    555444    +1    8.33
orf00682    556524    555529    -1    11.02
orf00683    557117    558067    +2    9.71
orf00685    558164    560158    +2    12.20
orf00686    562527    560275    -1    6.73
orf00688    562843    563355    +1    8.36
orf00689    563703    563584    -1    0.99
orf00690    563799    565967    +3    3.17
orf00691    567278    566238    -3    8.58
orf00692    568262    567291    -3    9.45
orf00693    568793    568278    -3    9.25
orf00694    569275    568826    -2    11.47
orf00696    569665    569315    -2    5.38
orf00697    569857    570582    +1    9.31
orf00698    570592    571533    +1    10.84
orf00699    571820    571530    -3    9.58
orf00700    572477    571824    -3    12.61
orf00702    575851    572693    -2    11.42
orf00703    576857    575853    -3    11.01
orf00704    577365    576967    -1    7.04
orf00705    577816    577436    -2    6.19
orf00706    578189    577872    -3    8.39
orf00707    578344    578529    +1    4.59
orf00709    578595    580298    +3    11.05
orf00710    580771    580391    -2    8.40
orf00711    582632    580887    -3    7.98
orf00712    583075    582629    -2    7.69
orf00713    583709    583086    -3    6.22
orf00714    584374    583832    -2    5.83
orf00716    585599    584463    -3    7.01
orf00717    586177    585596    -2    5.00
orf00718    586449    586886    +3    11.47
orf00719    588491    587052    -3    9.76
orf00720    588792    589784    +3    7.76
orf00721    589860    591506    +3    6.44
orf00722    592548    591628    -1    7.24
orf00723    592946    594484    +2    9.29
orf00724    596148    594586    -1    7.05
orf00725    596996    596382    -3    4.99
orf00726    597218    597691    +2    8.34
orf00727    598332    597772    -1    8.49
orf00728    598557    600320    +3    9.69
orf00730    600726    602093    +3    9.33
orf00731    603561    602191    -1    9.78
orf00732    605113    603572    -2    3.13
orf00733    605452    606747    +1    5.06
orf00734    606828    606706    -1    1.30
orf00735    606844    607860    +1    6.47
orf00736    608121    609131    +3    4.25
orf00737    609601    609182    -2    9.42
orf00738    609786    609568    -1    8.21
orf00739    611473    609797    -2    8.99
orf00740    611967    612212    +3    4.67
orf00741    612239    612559    +2    7.58
orf00742    612556    615045    +1    9.90
orf00743    615112    615567    +1    6.73
orf00744    615585    616160    +3    6.87
orf00745    616172    616300    +2    13.34
orf00747    617612    616344    -3    6.85
orf00748    617798    618424    +2    11.12
orf00750    618427    620010    +1    8.28
orf00752    620078    621388    +2    5.78
orf00753    621501    622535    +3    9.00
orf00754    622645    624741    +1    7.93
orf00756    624753    625808    +3    9.14
orf00757    627669    625894    -1    10.50
orf00758    628074    627727    -1    9.77
orf00759    629309    628104    -3    11.06
orf00760    630062    629322    -3    9.90
orf00761    631305    630733    -1    5.64
orf00762    631633    631379    -2    4.91
orf00763    633475    631637    -2    9.57
orf00765    634735    634079    -2    6.07
orf00766    635153    637036    +2    5.81
orf00767    637339    638562    +1    4.63
orf00769    641983    638828    -2    7.96
orf00772    642655    643803    +1    10.21
orf00773    643882    644571    +1    5.12
orf00774    645830    644568    -3    11.53
orf00775    648174    645805    -1    9.97
orf00776    649463    648171    -3    8.56
orf00777    649740    651119    +3    8.70
orf00778    651241    652701    +1    11.67
orf00779    655774    652820    -2    10.03
orf00780    655862    656854    +2    7.49
orf00781    656909    657364    +2    11.09
orf00782    658053    657433    -1    6.75
orf00783    658291    658175    -2    6.25
orf00784    658412    658714    +2    9.63
orf00785    658887    659171    +3    8.40
orf00786    659164    659700    +1    5.65
orf00787    661855    659756    -2    9.37
orf00789    662018    664183    +2    9.21
orf00791    665140    664193    -2    8.95
orf00792    665682    665137    -1    9.95
orf00793    665990    666151    +2    14.35
orf00794    666241    666498    +1    8.57
orf00795    666729    667838    +3    9.50
orf00796    669037    667937    -2    9.04
orf00798    669746    669051    -3    9.79
orf00799    670508    669750    -3    12.60
orf00800    671974    670520    -2    11.88
orf00801    674748    672577    -1    3.03
orf00802    675364    674741    -2    3.26
orf00804    677196    675367    -1    3.13
orf00805    678152    677895    -3    9.17
orf00806    678403    678801    +1    13.67
orf00808    678842    678994    +2    1.51
orf00810    679053    679571    +3    8.40
orf00811    679815    680480    +3    7.06
orf00813    683045    680472    -3    8.03
orf00815    684157    683063    -2    8.21
orf00816    685529    684369    -3    7.87
orf00817    685936    685631    -2    8.43
orf00818    686603    685953    -3    10.19
orf00819    686950    686834    -2    2.98
orf00820    687029    687349    +2    13.17
orf00821    687349    687498    +1    5.58
orf00822    687762    688013    +3    6.02
orf00824    689611    688094    -2    11.33
orf00825    690271    689741    -2    8.03
orf00826    690596    690273    -3    9.52
orf00827    691071    690934    -1    4.04
orf00828    691251    692894    +3    9.81
orf00830    692891    694201    +2    9.65
orf00831    694198    695439    +1    8.61
orf00833    696669    695581    -1    9.49
orf00835    696838    697272    +1    8.04
orf00836    697461    698615    +3    8.94
orf00837    698742    699530    +3    6.17
orf00838    700465    699965    -2    7.57
orf00839    700625    701545    +2    5.06
orf00840    702266    701598    -3    8.24
orf00841    702952    702263    -2    10.04
orf00842    703685    702954    -3    12.15
orf00843    704487    703759    -1    12.27
orf00844    706525    705080    -2    9.73
orf00845    708192    706534    -1    10.60
orf00846    708544    709059    +1    4.91
orf00847    709068    710075    +3    11.42
orf00849    710204    710512    +2    5.55
orf00850    710616    711350    +3    6.54
orf00851    712718    711450    -3    13.20
orf00852    713336    712755    -3    7.40
orf00853    713492    713373    -3    12.11
orf00855    713856    715058    +3    8.61
orf00856    715331    716707    +2    9.41
orf00858    717809    716793    -3    8.38
orf00860    718189    718869    +1    10.22
orf00863    718873    719583    +1    6.19
orf00864    719693    720622    +2    5.61
orf00865    722107    720674    -2    9.64
orf00866    723382    722216    -2    7.96
orf00867    726218    723771    -3    9.59
orf00868    726892    726215    -2    7.83
orf00869    726891    727490    +3    6.81
orf00870    727580    728788    +2    8.73
orf00871    728957    730840    +2    8.37
orf00872    730966    732615    +1    10.05
orf00873    733402    732773    -2    6.81
orf00874    733804    733676    -2    4.73
orf00875    733797    734225    +3    4.36
orf00876    734399    735778    +2    3.20
orf00878    736643    735771    -3    4.77
orf00879    736948    736640    -2    2.92
orf00880    737391    737543    +3    3.43
orf00881    737544    737837    +3    2.62
orf00882    738052    739008    +1    2.88
orf00883    739246    739467    +1    6.96
orf00886    740343    739663    -1    6.09
orf00888    740988    740482    -1    7.01
orf00889    741310    741792    +1    7.83
orf00890    741911    743215    +2    7.24
orf00891    744958    743300    -2    6.49
orf00892    746347    745355    -2    3.32
orf00893    748422    746491    -1    10.55
orf00895    748796    750832    +2    10.68
orf00896    751280    750927    -3    6.83
orf00897    751605    752324    +3    9.36
orf00898    753141    752470    -1    7.21
orf00899    754986    753436    -1    5.31
orf00901    755480    756937    +2    9.32
orf00902    757268    758695    +2    3.29
orf00903    758748    760235    +3    5.66
orf00904    761352    760423    -1    10.80
orf00905    763317    761353    -1    9.44
orf00906    763521    763408    -1    4.36
orf00907    763833    764270    +3    7.06
orf00908    764273    765637    +2    9.51
orf00909    765822    766112    +3    10.09
orf00910    766141    767733    +1    11.58
orf00912    767766    767972    +3    5.69
orf00913    769474    768053    -2    8.79
orf00914    769890    769474    -1    5.12
orf00916    771190    769955    -2    8.20
orf00917    771735    771214    -1    5.11
orf00919    772764    772435    -1    7.51
orf00920    773548    772754    -2    7.37
orf00921    773782    775731    +1    6.80
orf00923    775843    776808    +1    2.94
orf00924    776810    777004    +2    1.93
orf00925    777886    777308    -2    7.95
orf00926    778082    778960    +2    7.12
orf00927    779154    780050    +3    8.02
orf00929    781029    780082    -1    7.46
orf00931    781678    781106    -2    9.42
orf00932    783135    781822    -1    9.56
orf00933    783694    783290    -2    7.59
orf00934    783716    783847    +2    0.42
orf00935    784082    784222    +2    0.17
orf00936    784587    785072    +3    9.12
orf00938    785654    785502    -3    4.34
orf00939    785821    787257    +1    8.15
orf00940    787558    787782    +1    11.59
orf00941    788445    787831    -1    5.83
orf00942    788631    789875    +3    6.88
orf00944    790898    789918    -3    6.47
orf00945    800820    791029    -1    8.96
orf00946    801903    801121    -1    5.29
orf00947    803145    802066    -1    6.37
orf00948    804300    803146    -1    6.28
orf00949    805138    804395    -2    9.19
orf00950    806390    805131    -3    8.51
orf00953    807061    806378    -2    7.08
orf00955    807741    807070    -1    8.89
orf00956    807768    807902    +3    2.32
orf00957    807903    808046    +3    1.42
orf00958    808977    808054    -1    10.49
orf00960    809269    811341    +1    8.42
orf00961    811331    811516    +2    1.29
orf00962    811847    811725    -3    1.14
orf00964    811876    813114    +1    7.34
orf00965    813130    815520    +1    5.42
orf00966    816274    817278    +1    9.17
orf00967    819188    817359    -3    7.73
orf00968    819204    819413    +3    1.31
orf00969    820262    819609    -3    5.88
orf00970    820503    820685    +3    3.39
orf00973    821216    822166    +2    5.54
orf00975    822404    823822    +2    4.13
orf00976    824012    823890    -3    4.99
orf00977    823963    825543    +1    3.93
orf00978    825556    826692    +1    3.35
orf00979    827514    827717    +3    8.03
orf00980    829256    827934    -3    4.38
orf00981    829467    830411    +3    3.11
orf00983    830711    831787    +2    3.34
orf00984    831895    832056    +1    5.55
orf00986    833090    833485    +2    2.30
orf00987    833497    834561    +1    3.26
orf00988    834574    835683    +1    6.43
orf00989    835734    836795    +3    4.41
orf00990    838923    837892    -1    8.96
orf00991    840119    838926    -3    11.26
orf00992    840687    841298    +3    5.55
orf00993    841318    842037    +1    3.23
orf00996    842137    843075    +1    9.63
orf00997    843069    843452    +3    8.56
orf00998    844942    843530    -2    8.85
orf00999    845401    845054    -2    5.88
orf01000    845941    845558    -2    10.25
orf01001    846642    846758    +3    8.97
orf01002    846632    846018    -3    10.91
orf01003    846843    846980    +3    0.09
orf01004    846989    849877    +2    7.65
orf01005    850224    851726    +3    10.86
orf01006    851723    852439    +2    10.54
orf01007    852453    853901    +3    12.27
orf01008    854057    854194    +2    6.10
orf01009    854513    855376    +2    11.17
orf01010    855433    855999    +1    11.82
orf01011    856868    856032    -3    6.28
orf01013    858137    857004    -3    8.75
orf01014    859508    858156    -3    7.98
orf01015    860806    859667    -2    7.20
orf01016    862683    860947    -1    9.06
orf01017    863515    862985    -2    13.21
orf01019    864043    863540    -2    11.36
orf01020    865428    864067    -1    8.53
orf01021    865799    866440    +2    8.10
orf01022    866440    867126    +1    5.89
orf01023    867123    867539    +3    7.55
orf01024    867550    868383    +1    9.76
orf01025    868485    869426    +3    5.83
orf01026    869458    870204    +1    9.03
orf01027    870799    870338    -2    8.32
orf01028    871322    871624    +2    12.04
orf01029    871827    872426    +3    6.07
orf01030    873605    872487    -3    8.59
orf01032    873771    874379    +3    4.19
orf01033    874526    876400    +2    10.58
orf01034    878280    876463    -1    7.91
orf01036    878843    879871    +2    9.22
orf01037    880977    879934    -1    6.25
orf01038    881142    881492    +3    3.37
orf01039    881489    881998    +2    8.05
orf01040    883175    882048    -3    10.91
orf01041    884224    883289    -2    10.78
orf01042    885719    884337    -3    5.94
orf01043    885723    885842    +3    0.75
orf01044    886080    886280    +3    7.05
orf01045    886946    887206    +2    7.50
orf01046    887418    888356    +3    7.32
orf01047    889070    888345    -3    7.82
orf01048    889236    889871    +3    5.89
orf01049    889913    890134    +2    7.83
orf01050    890292    891218    +3    6.53
orf01053    891370    892131    +1    9.82
orf01054    892283    892771    +2    10.12
orf01055    892882    893133    +1    4.91
orf01056    894347    893457    -3    7.26
orf01057    895906    894359    -2    9.59
orf01058    897189    896008    -1    11.22
orf01059    897862    898983    +1    9.44
orf01061    899206    899727    +1    6.13
orf01062    899732    899977    +2    2.46
orf01063    900723    900115    -1    6.00
orf01064    900939    901259    +3    11.16
orf01065    902100    901426    -1    5.10
orf01066    902956    902678    -2    9.63
orf01068    903131    904051    +2    6.58
orf01069    904651    904127    -2    2.40
orf01070    904823    905839    +2    7.90
orf01072    906536    905958    -3    7.02
orf01073    906769    908202    +1    4.99
orf01076    909855    908482    -1    4.95
orf01077    910197    910805    +3    3.18
orf01079    911092    912300    +1    8.11
orf01080    913248    912325    -1    4.34
orf01081    913349    914254    +2    5.27
orf01082    914421    915596    +3    5.56
orf01083    915895    915599    -2    5.55
orf01084    916070    916918    +2    7.45
orf01085    917343    917056    -1    11.49
orf01086    917882    918322    +2    7.37
orf01087    919608    918331    -1    6.69
orf01088    919692    919865    +3    2.06
orf01089    921526    919898    -2    10.17
orf01090    924158    921798    -3    9.90
orf01091    924362    924856    +2    7.66
orf01092    924885    926504    +3    9.45
orf01093    927402    926671    -1    10.87
orf01094    928306    927422    -2    8.12
orf01095    928970    928326    -3    6.46
orf01096    929844    929101    -1    6.54
orf01097    930897    929998    -1    6.25
orf01098    931143    930997    -1    3.81
orf01099    931103    932797    +2    10.48
orf01101    932920    934056    +1    10.39
orf01102    934154    937033    +2    10.81
orf01103    937950    937117    -1    8.31
orf01105    938124    940496    +3    10.96
orf01106    940679    942235    +2    9.28
orf01108    942599    943927    +2    8.14
orf01110    945226    944006    -2    9.16
orf01111    946310    945384    -3    8.30
orf01112    946431    947087    +3    7.52
orf01113    947097    948200    +3    10.07
orf01115    949292    948321    -3    10.33
orf01116    949658    951517    +2    11.92
orf01118    951669    952373    +3    11.97
orf01119    953506    952463    -2    11.55
orf01121    953713    954231    +1    12.27
orf01122    954932    954303    -3    12.48
orf01123    955136    955966    +2    9.46
orf01126    956118    956837    +3    9.12
orf01127    956834    957151    +2    9.57
orf01129    957817    957203    -2    10.37
orf01130    958391    957933    -3    8.09
orf01131    958503    958925    +3    9.88
orf01133    959181    960176    +3    9.97
orf01134    960202    960321    +1    1.11
orf01135    960376    961233    +1    7.94
orf01136    961281    961898    +3    10.02
orf01137    962579    962112    -3    13.52
orf01138    963307    962576    -2    8.30
orf01139    963699    965132    +3    7.07
orf01140    965599    965198    -2    7.40
orf01141    966083    965610    -3    3.48
orf01142    967442    966084    -3    4.51
orf01143    967785    968144    +3    8.86
orf01145    969105    968221    -1    8.79
orf01146    969385    969615    +1    8.92
orf01147    969694    969885    +1    5.07
orf01148    969864    971684    +3    7.68
orf01149    972062    971811    -3    8.70
orf01150    972427    973227    +1    8.50
orf01151    974515    973358    -2    8.13
orf01152    975504    974668    -1    6.09
orf01153    976947    975709    -1    6.48
orf01154    977379    979349    +3    7.47
orf01156    979484    979735    +2    13.10
orf01157    980195    981550    +2    9.54
orf01158    981552    981827    +3    9.24
orf01159    982295    981942    -3    1.12
orf01160    982410    982276    -1    1.62
orf01161    983993    982617    -3    7.01
orf01162    985981    984002    -2    10.35
orf01163    986185    986433    +1    9.63
orf01164    987581    986424    -3    8.32
orf01165    987883    988602    +1    8.76
orf01166    988602    989399    +3    7.48
orf01167    989435    990271    +2    11.49
orf01168    990272    991168    +2    8.01
orf01170    991281    992984    +3    12.03
orf01172    993255    993043    -1    2.51
orf01173    994298    993354    -3    3.27
orf01174    994599    994742    +3    5.19
orf01175    994938    996830    +3    9.88
orf01177    996931    998085    +1    10.83
orf01178    998185    998715    +1    8.95
orf01179    998829    999764    +3    7.82
orf01180    1000719    999865    -1    10.17
orf01182    1000934    1001800    +2    8.73
orf01183    1002177    1001797    -1    10.91
orf01184    1003026    1002304    -1    9.74
orf01185    1003603    1003208    -2    9.60
orf01186    1004368    1003730    -2    13.08
orf01187    1004501    1005391    +2    8.88
orf01188    1007746    1005434    -2    6.49
orf01189    1008855    1008136    -1    11.67
orf01190    1009003    1009908    +1    7.52
orf01191    1010014    1010619    +1    8.61
orf01192    1011340    1010684    -2    12.49
orf01193    1011647    1011781    +2    2.83
orf01194    1013118    1011799    -1    11.58
orf01195    1015348    1013186    -2    9.59
orf01197    1015489    1015611    +1    1.99
orf01198    1015804    1015688    -2    4.30
orf01199    1016341    1016102    -2    0.91
orf01200    1017773    1016331    -3    9.75
orf01201    1018428    1017946    -1    10.24
orf01202    1020491    1018626    -3    12.22
orf01203    1021096    1020875    -2    9.26
orf01204    1022770    1021280    -2    10.26
orf01205    1023541    1022843    -2    4.45
orf01206    1026682    1023563    -2    12.49
orf01207    1027885    1027022    -2    6.15
orf01208    1028262    1029383    +3    8.28
orf01209    1029350    1029475    +2    2.64
orf01211    1029543    1031360    +3    7.41
orf01212    1031679    1032419    +3    6.34
orf01213    1033083    1032448    -1    6.30
orf01214    1033307    1034698    +2    7.98
orf01215    1034707    1035369    +1    4.70
orf01216    1035375    1036538    +3    8.78
orf01218    1036577    1037284    +2    9.16
orf01220    1037299    1039413    +1    9.13
orf01221    1041218    1039548    -3    9.48
orf01222    1043174    1041477    -3    5.81
